955,98742,75,K32,J83,KQJT5,J3,54,KQ95,-,AT962,Q976,T642,A63,KQ84,AJT8,A7
956,AQJ4,KQT3,964,T7,7,8,AKT852,J5432,KT2,AJ975,73,A96,98653,642,QJ,KQ8
957,AT73,652,KJ973,3,96,K43,A865,7642,J842,QT97,Q4,Q95,KQ5,AJ8,T2,AKJT8
958,AQ43,AT652,T764,-,KJT52,K87,9,J954,9,QJ43,Q82,K7632,876,9,AKJ53,AQT8
959,Q95,AQ4,86,AJ983,6,KT72,KQJT53,K4,J842,J853,A9,QT7,AKT73,96,742,652
960,KT9,Q987643,Q7,7,732,J2,J8,AKJ942,J84,AKT,KT94,QT5,AQ65,5,A6532,863
961,Q,AJ98,AT9874,54,A87642,3,K6,KT92,KJ95,T7542,Q3,A3,T3,KQ6,J52,QJ876
962,T,A9875,AQ743,T8,Q864,T62,JT8,742,AJ972,QJ,K652,AJ,K53,K43,9,KQ9653
963,8742,K65,843,Q74,KT95,732,A95,JT9,6,QJT,JT72,K8652,AQJ3,A984,KQ6,A3
964,632,T7532,T2,K65,AJ9,QJ9,KQ96,A83,KQT74,A84,AJ8,QT,85,K6,7543,J9742
965,K,T765,T975,Q972,T732,KQ9,A8,AJT5,AQ654,A2,3,K8643,J98,J843,KQJ642,-
966,AKJ63,J843,9,T75,Q,6,AKJT8732,K98,95,Q952,64,AQJ42,T8742,AKT7,Q5,63
967,AK98,AJ,AQ82,A87,Q3,T96532,K73,42,T74,874,T94,KQT6,J652,KQ,J65,J953
968,J93,T84,AKT63,T9,K76,AQJ65,94,K72,AT542,732,752,43,Q8,K9,QJ8,AQJ865
969,KJ52,9863,86,AK5,T7,QT5,QT753,843,A964,AJ42,AJ9,J2,Q83,K7,K42,QT976
970,KQ93,2,J9752,KJ5,J754,84,AK64,632,AT6,AKQJ76,83,T4,82,T953,QT,AQ987
971,AQ54,AJT32,JT,T9,8762,7,76432,J73,KT3,954,AK9,AKQ6,J9,KQ86,Q85,8542
972,7432,KQ642,AJ2,4,-,A83,T874,JT9752,QT985,T7,Q6,AQ63,AKJ6,J95,K953,K8
973,AKQ92,74,J3,AKJ9,T,KJ932,AQT942,6,654,AQT,76,QT732,J873,865,K85,854
974,Q8,AQJ5,QT975,53,T97632,K6,J2,Q72,A54,T82,A83,K964,KJ,9743,K64,AJT8
975,KJ85,AJ63,72,J86,9,7,QJT9865,A975,Q3,T9542,A43,Q32,AT7642,KQ8,K,KT4
976,KQ32,-,KT9832,T62,-,AJT842,J4,KQJ83,AJT9874,K6,AQ5,9,65,Q9753,76,A754
977,KQ53,7543,K53,84,9,KQJT986,86,Q32,AT742,2,A97,T965,J86,A,QJT42,AKJ7
978,A92,AT98,QJ2,AJ2,QT43,Q2,AT976,98,KJ86,KJ74,K,KQ65,75,653,8543,T743
979,-,AQJ63,K98,QT985,A98732,82,J5,KJ4,KJ5,K97,A7643,72,QT64,T54,QT2,A63
980,52,AJ2,KQJ5,9876,J96,KT98543,72,5,QT83,76,AT86,T42,AK74,Q,943,AKQJ3
981,AQJ975,5,8652,J3,8,J6432,KJT9,K95,632,8,AQ4,QT8642,KT4,AKQT97,73,A7
982,KT653,KJ,Q,KT542,98,AQ9753,A92,87,Q742,842,JT3,QJ6,AJ,T6,K87654,A93
983,87,AQ5,QT83,AKT4,KJT3,K9873,K652,-,AQ5,T64,J94,8752,9642,J2,A7,QJ963
984,AQJ4,J72,K862,T5,76,53,QT94,AJ942,KT52,AK4,J7,Q763,983,QT986,A53,K8
985,AKQJ3,632,JT6,J9,T652,AJ5,A7,A875,94,KT98,Q543,Q42,87,Q74,K982,KT63
986,KT752,J873,64,J7,AJ3,AKQ2,A,AK984,Q64,9654,QJ85,53,98,T,KT9732,QT62
987,65,A92,KQ932,A85,Q4,KT86,AJ85,K74,KJT32,J,T764,Q63,A987,Q7543,-,JT92
988,K63,AJ8,Q74,KT95,A95,6,AKT653,A42,74,KQ532,82,QJ87,QJT82,T974,J9,63
989,A9863,K7,JT72,96,J75,J94,K954,Q83,KT4,862,Q,AKT752,Q2,AQT53,A863,J4
990,JT3,K,T62,QJ9853,A42,AT642,KJ7,A4,KQ9876,975,A5,T2,5,QJ83,Q9843,K76
991,98763,KQ765,-,K83,T42,82,AKQT9643,-,A,AT4,J87,QT9654,KQJ5,J93,52,AJ72
992,954,A4,T92,J8643,A,653,A87654,T52,KT832,KQT7,Q,AQ7,QJ76,J982,KJ3,K9
993,K98,A95,QJ8,K643,QJT76,T76,A7,872,2,K8432,T52,AQJ5,A543,QJ,K9643,T9
994,KJ532,T,Q962,Q87,T87,AJ8763,K8,T2,Q6,KQ92,AJ4,AK43,A94,54,T753,J965
995,AQJ8,3,AQ862,AT8,9643,K74,J75,654,KT5,J985,T94,Q97,72,AQT62,K3,KJ32
996,KJT94,KJT62,4,97,A62,Q5,QJ2,AJ843,Q7,A987,AT5,KT65,853,43,K98763,Q2
997,K,T862,Q986,Q984,T53,A94,72,KT632,QJ862,KJ7,AT4,A7,A974,Q53,KJ53,J5
998,KQ,T987,942,KJ73,765,-,KQJ65,AT654,A9432,KQ62,T3,Q2,JT8,AJ543,A87,98
999,74,KJ92,KJ432,32,AT9,743,QT,J9864,J63,A65,A85,AK75,KQ852,QT8,976,QT
1000,AKJ,J7,KJ93,AJ82,T954,K93,T,KQ763,Q8762,T65,87652,-,3,AQ842,AQ4,T954
